property_id,user_id,rent_approval_date,block,street_name,building,postal,town,flat_type,monthly_rent,latitude,longtitude,number_of_bedrooms,floorsize,price_per_square_metre,year_built,floor_level,furnishing,lease_term,negotiable_pricing,is_visible,is_approved,property_name,property_description,created_at,gender,approval_document_url
73,1,2021-10-23 11:46:58,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,5-ROOM,2150,1.392590704,103.889372,3,119.424628,18.00298678,2001-01-15,11,partially furnished,3 years,yes,1,1,"5-ROOM @ HDB-SENGKANG, ONLY $2150/month",Interested individuals can contact me!,2021-10-23 07:46:58,male,approval_letter.pdf
74,1,2021-10-07 10:48:55,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,EXECUTIVE,2400,1.392590704,103.889372,3,147.0862365,16.31695838,2001-09-09,13,fully furnished,1 year,no,1,1,"EXECUTIVE @ HDB-SENGKANG, ONLY $2400/month",Interested individuals can contact me!,2021-10-07 06:48:55,mixed,approval_letter.pdf
75,1,2022-01-26 15:33:09,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,5-ROOM,2050,1.392590704,103.889372,3,123.027008,16.66300784,2001-04-24,11,partially furnished,3 years,yes,1,1,"5-ROOM @ HDB-SENGKANG, ONLY $2050/month",Interested individuals can contact me!,2022-01-26 11:33:09,mixed,approval_letter.pdf
76,1,2022-01-05 06:33:29,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,5-ROOM,2200,1.392590704,103.889372,3,120.9326071,18.19195048,2001-05-25,9,fully furnished,2 years,yes,1,1,"5-ROOM @ HDB-SENGKANG, ONLY $2200/month",Interested individuals can contact me!,2022-01-05 02:33:29,mixed,approval_letter.pdf
77,1,2022-01-08 00:12:04,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,EXECUTIVE,2200,1.392590704,103.889372,3,154.9655568,14.19670309,2001-06-05,12,fully furnished,2 years,no,1,1,"EXECUTIVE @ HDB-SENGKANG, ONLY $2200/month",Interested individuals can contact me!,2022-01-07 20:12:04,mixed,approval_letter.pdf
78,1,2022-03-26 05:09:08,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,5-ROOM,2200,1.392590704,103.889372,3,125.7730675,17.49182113,2001-03-24,3,partially furnished,1 year,no,1,1,"5-ROOM @ HDB-SENGKANG, ONLY $2200/month",Interested individuals can contact me!,2022-03-26 01:09:08,mixed,approval_letter.pdf
79,1,2022-04-02 05:49:31,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,5-ROOM,3200,1.392590704,103.889372,3,119.7311688,26.72654107,2001-10-13,9,partially furnished,2 years,no,1,1,"5-ROOM @ HDB-SENGKANG, ONLY $3200/month",Interested individuals can contact me!,2022-04-02 01:49:31,mixed,approval_letter.pdf
80,1,2022-04-24 02:05:11,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,5-ROOM,2400,1.392590704,103.889372,3,115.6873573,20.74556854,2001-11-16,8,partially furnished,1 year,no,1,1,"5-ROOM @ HDB-SENGKANG, ONLY $2400/month",Interested individuals can contact me!,2022-04-23 22:05:11,mixed,approval_letter.pdf
81,1,2022-05-01 10:55:43,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,5-ROOM,2500,1.392590704,103.889372,3,117.5516228,21.26725213,2001-04-24,2,fully furnished,3 years,yes,1,1,"5-ROOM @ HDB-SENGKANG, ONLY $2500/month",Interested individuals can contact me!,2022-05-01 06:55:43,male,approval_letter.pdf
82,1,2022-06-05 17:14:55,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,EXECUTIVE,3800,1.392590704,103.889372,3,150.0601143,25.32318477,2001-11-01,15,partially furnished,1 year,no,1,1,"EXECUTIVE @ HDB-SENGKANG, ONLY $3800/month",Interested individuals can contact me!,2022-06-05 13:14:55,male,approval_letter.pdf
83,1,2022-08-23 06:15:52,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,5-ROOM,2500,1.392590704,103.889372,3,120.7039449,20.71183343,2001-06-22,9,fully furnished,2 years,no,1,1,"5-ROOM @ HDB-SENGKANG, ONLY $2500/month",Interested individuals can contact me!,2022-08-23 02:15:52,female,approval_letter.pdf
84,1,2023-01-17 07:33:26,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,5-ROOM,3000,1.392590704,103.889372,3,117.1814155,25.60132924,2001-04-05,3,fully furnished,short term,no,1,1,"5-ROOM @ HDB-SENGKANG, ONLY $3000/month",Interested individuals can contact me!,2023-01-17 03:33:26,female,approval_letter.pdf
85,1,2023-01-03 18:24:40,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,5-ROOM,3500,1.392590704,103.889372,3,121.637212,28.7740893,2001-12-27,15,fully furnished,3 years,no,1,1,"5-ROOM @ HDB-SENGKANG, ONLY $3500/month",Interested individuals can contact me!,2023-01-03 14:24:40,female,approval_letter.pdf
86,1,2023-06-06 11:50:09,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,5-ROOM,2050,1.392590704,103.889372,3,122.9959209,16.66721941,2001-11-20,2,fully furnished,1 year,no,1,1,"5-ROOM @ HDB-SENGKANG, ONLY $2050/month",Interested individuals can contact me!,2023-06-06 07:50:09,female,approval_letter.pdf
87,1,2023-06-15 17:34:07,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,EXECUTIVE,3000,1.392590704,103.889372,3,149.2608782,20.09903758,2001-11-16,14,fully furnished,2 years,yes,1,1,"EXECUTIVE @ HDB-SENGKANG, ONLY $3000/month",Interested individuals can contact me!,2023-06-15 13:34:07,mixed,approval_letter.pdf
88,1,2023-08-23 14:48:35,316A,ANCHORVALE LINK,HDB-SENGKANG,541316,SENGKANG,EXECUTIVE,3900,1.392590704,103.889372,3,144.4306057,27.00258702,2001-09-22,14,not furnished,3 years,yes,1,1,"EXECUTIVE @ HDB-SENGKANG, ONLY $3900/month",Interested individuals can contact me!,2023-08-23 10:48:35,female,approval_letter.pdf
89,1,2021-01-07 20:42:40,593B,MONTREAL LINK,MONTREAL VILLE,752593,SEMBAWANG,2-ROOM,1350,1.45136997,103.8283246,1,36.96448656,36.52154069,1974-11-11,5,fully furnished,1 year,yes,1,1,"2-ROOM @ MONTREAL VILLE, ONLY $1350/month",Interested individuals can contact me!,2021-01-07 16:42:40,male,approval_letter.pdf
90,1,2021-02-07 21:52:32,593B,MONTREAL LINK,MONTREAL VILLE,752593,SEMBAWANG,2-ROOM,1380,1.45136997,103.8283246,1,46.19980693,29.8702547,1974-08-01,9,not furnished,short term,no,1,1,"2-ROOM @ MONTREAL VILLE, ONLY $1380/month",Interested individuals can contact me!,2021-02-07 17:52:32,mixed,approval_letter.pdf
91,1,2021-07-18 19:39:45,593B,MONTREAL LINK,MONTREAL VILLE,752593,SEMBAWANG,2-ROOM,1200,1.45136997,103.8283246,1,36.88964141,32.5294569,1974-03-18,12,partially furnished,short term,yes,1,1,"2-ROOM @ MONTREAL VILLE, ONLY $1200/month",Interested individuals can contact me!,2021-07-18 15:39:45,mixed,approval_letter.pdf
92,1,2021-11-11 19:21:44,593B,MONTREAL LINK,MONTREAL VILLE,752593,SEMBAWANG,2-ROOM,1800,1.45136997,103.8283246,1,36.18805928,49.74016391,1974-02-02,13,fully furnished,short term,no,1,1,"2-ROOM @ MONTREAL VILLE, ONLY $1800/month",Interested individuals can contact me!,2021-11-11 15:21:44,male,approval_letter.pdf
93,1,2021-11-19 04:23:41,593B,MONTREAL LINK,MONTREAL VILLE,752593,SEMBAWANG,3-ROOM,2000,1.45136997,103.8283246,2,61.62235768,32.45575267,1974-09-04,2,partially furnished,3 years,yes,1,1,"3-ROOM @ MONTREAL VILLE, ONLY $2000/month",Interested individuals can contact me!,2021-11-19 00:23:41,female,approval_letter.pdf
94,1,2022-01-15 10:38:30,593B,MONTREAL LINK,MONTREAL VILLE,752593,SEMBAWANG,2-ROOM,1700,1.45136997,103.8283246,1,37.05589775,45.87663782,1974-09-06,2,not furnished,2 years,no,1,1,"2-ROOM @ MONTREAL VILLE, ONLY $1700/month",Interested individuals can contact me!,2022-01-15 06:38:30,female,approval_letter.pdf
95,1,2022-10-16 06:47:41,593B,MONTREAL LINK,MONTREAL VILLE,752593,SEMBAWANG,3-ROOM,3400,1.45136997,103.8283246,2,62.20103657,54.66146848,1974-07-16,15,partially furnished,short term,yes,1,1,"3-ROOM @ MONTREAL VILLE, ONLY $3400/month",Interested individuals can contact me!,2022-10-16 02:47:41,female,approval_letter.pdf
96,1,2022-11-04 22:02:20,593B,MONTREAL LINK,MONTREAL VILLE,752593,SEMBAWANG,3-ROOM,3100,1.45136997,103.8283246,2,63.60517629,48.73817166,1974-11-01,3,partially furnished,3 years,no,1,1,"3-ROOM @ MONTREAL VILLE, ONLY $3100/month",Interested individuals can contact me!,2022-11-04 18:02:20,male,approval_letter.pdf
97,1,2023-02-19 02:10:57,593B,MONTREAL LINK,MONTREAL VILLE,752593,SEMBAWANG,2-ROOM,2100,1.45136997,103.8283246,1,45.52372996,46.12978774,1974-11-08,2,fully furnished,2 years,yes,1,1,"2-ROOM @ MONTREAL VILLE, ONLY $2100/month",Interested individuals can contact me!,2023-02-18 22:10:57,mixed,approval_letter.pdf
98,1,2023-06-22 06:08:38,593B,MONTREAL LINK,MONTREAL VILLE,752593,SEMBAWANG,2-ROOM,2200,1.45136997,103.8283246,1,36.50952168,60.25825316,1974-10-15,4,fully furnished,short term,yes,1,1,"2-ROOM @ MONTREAL VILLE, ONLY $2200/month",Interested individuals can contact me!,2023-06-22 02:08:38,male,approval_letter.pdf
99,1,2023-08-18 19:15:24,593B,MONTREAL LINK,MONTREAL VILLE,752593,SEMBAWANG,2-ROOM,1550,1.45136997,103.8283246,1,45.92919331,33.74759904,1974-03-13,3,fully furnished,1 year,yes,1,1,"2-ROOM @ MONTREAL VILLE, ONLY $1550/month",Interested individuals can contact me!,2023-08-18 15:15:24,female,approval_letter.pdf
100,1,2021-01-20 16:54:53,209C,COMPASSVALE LANE,COMPASSVALE VIEW,543209,SENGKANG,4-ROOM,2000,1.383993735,103.8991735,3,100.5532895,19.889951,2004-03-02,5,fully furnished,3 years,no,1,1,"4-ROOM @ COMPASSVALE VIEW, ONLY $2000/month",Interested individuals can contact me!,2021-01-20 12:54:53,male,approval_letter.pdf
101,1,2022-05-20 23:36:50,209C,COMPASSVALE LANE,COMPASSVALE VIEW,543209,SENGKANG,3-ROOM,2800,1.383993735,103.8991735,2,61.76325397,45.33439901,2004-03-16,14,fully furnished,1 year,no,1,1,"3-ROOM @ COMPASSVALE VIEW, ONLY $2800/month",Interested individuals can contact me!,2022-05-20 19:36:50,female,approval_letter.pdf
102,1,2022-09-16 02:03:37,209C,COMPASSVALE LANE,COMPASSVALE VIEW,543209,SENGKANG,3-ROOM,2000,1.383993735,103.8991735,2,63.12492199,31.68320747,2004-01-27,2,partially furnished,short term,no,1,1,"3-ROOM @ COMPASSVALE VIEW, ONLY $2000/month",Interested individuals can contact me!,2022-09-15 22:03:37,male,approval_letter.pdf
103,1,2022-11-02 13:06:09,209C,COMPASSVALE LANE,COMPASSVALE VIEW,543209,SENGKANG,4-ROOM,2200,1.383993735,103.8991735,3,99.0348406,22.21440441,2004-04-23,14,partially furnished,flexible,no,1,1,"4-ROOM @ COMPASSVALE VIEW, ONLY $2200/month",Interested individuals can contact me!,2022-11-02 09:06:09,female,approval_letter.pdf
104,1,2023-03-27 16:12:53,209C,COMPASSVALE LANE,COMPASSVALE VIEW,543209,SENGKANG,4-ROOM,3200,1.383993735,103.8991735,3,103.2490464,30.99302233,2004-08-18,14,partially furnished,flexible,yes,1,1,"4-ROOM @ COMPASSVALE VIEW, ONLY $3200/month",Interested individuals can contact me!,2023-03-27 12:12:53,mixed,approval_letter.pdf
105,1,2021-01-14 11:34:54,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,5-ROOM,2300,1.336181973,103.9340432,3,125.0272396,18.39599121,2004-01-25,13,fully furnished,short term,no,1,1,"5-ROOM @ LONGVALE, ONLY $2300/month",Interested individuals can contact me!,2021-01-14 07:34:54,mixed,approval_letter.pdf
106,1,2021-02-25 10:36:37,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,5-ROOM,2650,1.336181973,103.9340432,3,119.6023398,22.15675718,2004-11-05,2,partially furnished,2 years,yes,1,1,"5-ROOM @ LONGVALE, ONLY $2650/month",Interested individuals can contact me!,2021-02-25 06:36:37,male,approval_letter.pdf
107,1,2021-02-02 06:07:01,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,4-ROOM,2200,1.336181973,103.9340432,3,102.3015312,21.50505447,2004-05-22,5,not furnished,1 year,yes,1,1,"4-ROOM @ LONGVALE, ONLY $2200/month",Interested individuals can contact me!,2021-02-02 02:07:01,female,approval_letter.pdf
108,1,2021-03-21 17:41:01,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,5-ROOM,2800,1.336181973,103.9340432,3,121.0161033,23.13741662,2004-11-28,11,partially furnished,1 year,yes,1,1,"5-ROOM @ LONGVALE, ONLY $2800/month",Interested individuals can contact me!,2021-03-21 13:41:01,male,approval_letter.pdf
109,1,2021-05-15 16:47:54,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,4-ROOM,2225,1.336181973,103.9340432,3,100.9150061,22.04825711,2004-10-23,2,partially furnished,2 years,no,1,1,"4-ROOM @ LONGVALE, ONLY $2225/month",Interested individuals can contact me!,2021-05-15 12:47:54,mixed,approval_letter.pdf
110,1,2021-08-28 17:36:17,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,4-ROOM,2100,1.336181973,103.9340432,3,92.7216157,22.64844054,2004-05-08,15,not furnished,3 years,yes,1,1,"4-ROOM @ LONGVALE, ONLY $2100/month",Interested individuals can contact me!,2021-08-28 13:36:17,female,approval_letter.pdf
111,1,2021-08-28 12:31:52,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,4-ROOM,2000,1.336181973,103.9340432,3,101.9122878,19.62471889,2004-06-05,4,fully furnished,short term,no,1,1,"4-ROOM @ LONGVALE, ONLY $2000/month",Interested individuals can contact me!,2021-08-28 08:31:52,male,approval_letter.pdf
112,1,2022-02-01 10:13:45,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,5-ROOM,2650,1.336181973,103.9340432,3,118.523688,22.35839978,2004-07-22,13,partially furnished,3 years,no,1,1,"5-ROOM @ LONGVALE, ONLY $2650/month",Interested individuals can contact me!,2022-02-01 06:13:45,female,approval_letter.pdf
113,1,2022-03-05 01:20:06,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,4-ROOM,2200,1.336181973,103.9340432,3,100.3994316,21.91247466,2004-06-21,6,not furnished,3 years,yes,1,1,"4-ROOM @ LONGVALE, ONLY $2200/month",Interested individuals can contact me!,2022-03-04 21:20:06,male,approval_letter.pdf
114,1,2022-04-11 23:24:54,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,5-ROOM,3200,1.336181973,103.9340432,3,117.1456069,27.31643196,2004-04-15,6,not furnished,flexible,no,1,1,"5-ROOM @ LONGVALE, ONLY $3200/month",Interested individuals can contact me!,2022-04-11 19:24:54,male,approval_letter.pdf
115,1,2022-08-18 12:12:37,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,4-ROOM,2800,1.336181973,103.9340432,3,103.1892156,27.13461852,2004-08-02,6,fully furnished,2 years,no,1,1,"4-ROOM @ LONGVALE, ONLY $2800/month",Interested individuals can contact me!,2022-08-18 08:12:37,male,approval_letter.pdf
116,1,2022-08-08 19:35:53,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,5-ROOM,3200,1.336181973,103.9340432,3,114.7253263,27.89270776,2004-07-12,6,fully furnished,flexible,yes,1,1,"5-ROOM @ LONGVALE, ONLY $3200/month",Interested individuals can contact me!,2022-08-08 15:35:53,mixed,approval_letter.pdf
117,1,2022-10-09 08:15:29,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,5-ROOM,3800,1.336181973,103.9340432,3,119.9578831,31.67778475,2004-08-18,15,fully furnished,short term,no,1,1,"5-ROOM @ LONGVALE, ONLY $3800/month",Interested individuals can contact me!,2022-10-09 04:15:29,mixed,approval_letter.pdf
118,1,2023-02-03 01:23:32,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,4-ROOM,3900,1.336181973,103.9340432,3,98.73751832,39.49866339,2004-01-04,12,partially furnished,2 years,yes,1,1,"4-ROOM @ LONGVALE, ONLY $3900/month",Interested individuals can contact me!,2023-02-02 21:23:32,female,approval_letter.pdf
119,1,2023-02-16 22:05:18,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,5-ROOM,2650,1.336181973,103.9340432,3,118.8767347,22.29199857,2004-03-13,14,not furnished,2 years,no,1,1,"5-ROOM @ LONGVALE, ONLY $2650/month",Interested individuals can contact me!,2023-02-16 18:05:18,female,approval_letter.pdf
120,1,2023-03-03 00:04:37,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,4-ROOM,2600,1.336181973,103.9340432,3,96.59834617,26.91557468,2004-05-10,10,not furnished,2 years,yes,1,1,"4-ROOM @ LONGVALE, ONLY $2600/month",Interested individuals can contact me!,2023-03-02 20:04:37,male,approval_letter.pdf
121,1,2023-04-13 19:35:31,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,4-ROOM,3800,1.336181973,103.9340432,3,96.26479132,39.4744532,2004-05-14,6,fully furnished,3 years,yes,1,1,"4-ROOM @ LONGVALE, ONLY $3800/month",Interested individuals can contact me!,2023-04-13 15:35:31,mixed,approval_letter.pdf
122,1,2023-05-12 17:40:23,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,4-ROOM,3900,1.336181973,103.9340432,3,95.69817192,40.75312957,2004-05-17,3,partially furnished,3 years,no,1,1,"4-ROOM @ LONGVALE, ONLY $3900/month",Interested individuals can contact me!,2023-05-12 13:40:23,mixed,approval_letter.pdf
123,1,2023-08-10 05:26:41,761,BEDOK RESERVOIR VIEW,LONGVALE,470761,BEDOK,4-ROOM,3600,1.336181973,103.9340432,3,102.1880157,35.22918002,2004-05-16,9,fully furnished,2 years,no,1,1,"4-ROOM @ LONGVALE, ONLY $3600/month",Interested individuals can contact me!,2023-08-10 01:26:41,female,approval_letter.pdf
124,1,2021-01-20 06:05:34,670A,EDGEFIELD PLAINS,WATERWAY RIDGES,821670,PUNGGOL,3-ROOM,1900,1.405383412,103.9129608,2,62.79499124,30.2571903,1975-06-26,13,not furnished,1 year,yes,1,1,"3-ROOM @ WATERWAY RIDGES, ONLY $1900/month",Interested individuals can contact me!,2021-01-20 02:05:34,male,approval_letter.pdf
125,1,2022-09-28 07:10:59,670A,EDGEFIELD PLAINS,WATERWAY RIDGES,821670,PUNGGOL,3-ROOM,3300,1.405383412,103.9129608,2,64.28116548,51.33696589,1975-12-25,3,partially furnished,3 years,no,1,1,"3-ROOM @ WATERWAY RIDGES, ONLY $3300/month",Interested individuals can contact me!,2022-09-28 03:10:59,female,approval_letter.pdf
126,1,2022-11-05 10:34:16,670A,EDGEFIELD PLAINS,WATERWAY RIDGES,821670,PUNGGOL,3-ROOM,3000,1.405383412,103.9129608,2,62.23496491,48.20441378,1975-10-16,14,fully furnished,1 year,no,1,1,"3-ROOM @ WATERWAY RIDGES, ONLY $3000/month",Interested individuals can contact me!,2022-11-05 06:34:16,male,approval_letter.pdf
127,1,2023-01-24 11:38:44,670A,EDGEFIELD PLAINS,WATERWAY RIDGES,821670,PUNGGOL,3-ROOM,2500,1.405383412,103.9129608,2,62.53318428,39.97877333,1975-07-09,8,partially furnished,short term,no,1,1,"3-ROOM @ WATERWAY RIDGES, ONLY $2500/month",Interested individuals can contact me!,2023-01-24 07:38:44,mixed,approval_letter.pdf
128,1,2023-02-04 12:29:56,670A,EDGEFIELD PLAINS,WATERWAY RIDGES,821670,PUNGGOL,3-ROOM,1300,1.405383412,103.9129608,2,62.87744465,20.67514046,1975-08-23,8,not furnished,1 year,yes,1,1,"3-ROOM @ WATERWAY RIDGES, ONLY $1300/month",Interested individuals can contact me!,2023-02-04 08:29:56,female,approval_letter.pdf
129,1,2023-04-02 07:24:55,670A,EDGEFIELD PLAINS,WATERWAY RIDGES,821670,PUNGGOL,4-ROOM,2500,1.405383412,103.9129608,3,98.3044044,25.43121049,1975-11-23,8,fully furnished,flexible,no,1,1,"4-ROOM @ WATERWAY RIDGES, ONLY $2500/month",Interested individuals can contact me!,2023-04-02 03:24:55,mixed,approval_letter.pdf
130,1,2021-01-23 17:10:20,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1400,1.377621124,103.75574,2,62.55764304,22.37935977,2012-02-17,4,fully furnished,short term,yes,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $1400/month",Interested individuals can contact me!,2021-01-23 13:10:20,female,approval_letter.pdf
131,1,2021-01-28 15:29:03,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,2000,1.377621124,103.75574,2,61.66381451,32.43393254,2012-05-07,15,partially furnished,3 years,yes,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $2000/month",Interested individuals can contact me!,2021-01-28 11:29:03,mixed,approval_letter.pdf
132,1,2021-06-17 18:30:13,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1600,1.377621124,103.75574,2,63.18895721,25.32087996,2012-07-17,14,fully furnished,1 year,yes,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $1600/month",Interested individuals can contact me!,2021-06-17 14:30:13,male,approval_letter.pdf
133,1,2021-08-01 13:51:25,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1300,1.377621124,103.75574,2,63.89359259,20.34632813,2012-06-28,9,fully furnished,3 years,no,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $1300/month",Interested individuals can contact me!,2021-08-01 09:51:25,female,approval_letter.pdf
134,1,2021-08-05 03:30:58,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1900,1.377621124,103.75574,2,63.78557062,29.78730113,2012-07-18,4,fully furnished,3 years,no,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $1900/month",Interested individuals can contact me!,2021-08-04 23:30:58,male,approval_letter.pdf
135,1,2021-09-23 04:10:21,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1600,1.377621124,103.75574,2,64.78235427,24.69808357,2012-06-05,10,fully furnished,1 year,no,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $1600/month",Interested individuals can contact me!,2021-09-23 00:10:21,female,approval_letter.pdf
136,1,2021-11-02 03:21:43,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1400,1.377621124,103.75574,2,62.87203989,22.26744993,2012-02-05,6,partially furnished,2 years,no,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $1400/month",Interested individuals can contact me!,2021-11-01 23:21:43,mixed,approval_letter.pdf
137,1,2022-04-11 16:49:32,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1500,1.377621124,103.75574,2,62.43207178,24.02611282,2012-12-28,14,not furnished,3 years,yes,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $1500/month",Interested individuals can contact me!,2022-04-11 12:49:32,female,approval_letter.pdf
138,1,2022-06-08 03:56:20,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,2000,1.377621124,103.75574,2,61.76310603,32.38179114,2012-02-13,7,partially furnished,1 year,no,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $2000/month",Interested individuals can contact me!,2022-06-07 23:56:20,female,approval_letter.pdf
139,1,2022-08-19 09:12:17,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1350,1.377621124,103.75574,2,63.92274803,21.11924224,2012-06-07,15,partially furnished,1 year,no,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $1350/month",Interested individuals can contact me!,2022-08-19 05:12:17,male,approval_letter.pdf
140,1,2022-09-01 20:01:19,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,3000,1.377621124,103.75574,2,64.23970286,46.70009148,2012-08-12,8,fully furnished,short term,no,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $3000/month",Interested individuals can contact me!,2022-09-01 16:01:19,female,approval_letter.pdf
141,1,2022-10-11 03:30:13,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,2000,1.377621124,103.75574,2,63.94583499,31.27647016,2012-09-03,7,not furnished,2 years,no,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $2000/month",Interested individuals can contact me!,2022-10-10 23:30:13,male,approval_letter.pdf
142,1,2023-01-19 04:42:59,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,2000,1.377621124,103.75574,2,63.26159177,31.61475935,2012-11-28,3,fully furnished,2 years,yes,1,1,"3-ROOM @ TECK WHYE HEIGHTS II, ONLY $2000/month",Interested individuals can contact me!,2023-01-19 00:42:59,mixed,approval_letter.pdf
