property_id,user_id,listing_date,block,street_name,building,postal,town,flat_type,monthly_rent,latitude,longtitude,num_bedrooms,floor_size,ppsm,year_built,floor_level,furnish_status,lease_term,negotiable,is_visible,is_approved
130,1,2021-01-23,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1400,1.377621124,103.75574,2,62.55764304,22.37935977,2012,4,fully furnished,short term,yes,1,1
131,1,2021-01-28,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,2000,1.377621124,103.75574,2,61.66381451,32.43393254,2012,15,partially furnished,3 years,yes,1,1
132,1,2021-06-17,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1600,1.377621124,103.75574,2,63.18895721,25.32087996,2012,14,fully furnished,1 year,yes,1,1
133,1,2021-08-01,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1300,1.377621124,103.75574,2,63.89359259,20.34632813,2012,9,fully furnished,3 years,no,1,1
134,1,2021-08-05,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1900,1.377621124,103.75574,2,63.78557062,29.78730113,2012,4,fully furnished,3 years,no,1,1
135,1,2021-09-23,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1600,1.377621124,103.75574,2,64.78235427,24.69808357,2012,10,fully furnished,1 year,no,1,1
136,1,2021-11-02,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1400,1.377621124,103.75574,2,62.87203989,22.26744993,2012,6,partially furnished,2 years,no,1,1
137,1,2022-04-11,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1500,1.377621124,103.75574,2,62.43207178,24.02611282,2012,14,not furnished,3 years,yes,1,1
138,1,2022-06-08,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,2000,1.377621124,103.75574,2,61.76310603,32.38179114,2012,7,partially furnished,1 year,no,1,1
139,1,2022-08-19,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1350,1.377621124,103.75574,2,63.92274803,21.11924224,2012,15,partially furnished,1 year,no,1,1
140,1,2022-09-01,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,3000,1.377621124,103.75574,2,64.23970286,46.70009148,2012,8,fully furnished,short term,no,1,1
141,1,2022-10-11,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,2000,1.377621124,103.75574,2,63.94583499,31.27647016,2012,7,not furnished,2 years,no,1,1
142,1,2023-01-19,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,2000,1.377621124,103.75574,2,63.26159177,31.61475935,2012,3,fully furnished,2 years,yes,1,1
143,1,2023-04-15,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,2200,1.377621124,103.75574,2,62.99688558,34.92236131,2012,3,fully furnished,3 years,no,1,1
144,1,2023-05-20,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,1900,1.377621124,103.75574,2,62.48274166,30.40839677,2012,15,not furnished,3 years,no,1,1
145,1,2023-07-19,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,3000,1.377621124,103.75574,2,62.82967047,47.74814157,2012,9,partially furnished,2 years,no,1,1
146,1,2023-08-18,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,680026,CHOA CHU KANG,3-ROOM,2000,1.377621124,103.75574,2,61.96961422,32.27388172,2012,14,partially furnished,flexible,no,1,1
147,1,2021-01-23,216,MARSILING LANE,HDB-WOODLANDS,730216,WOODLANDS,5-ROOM,1700,1.447134151,103.7721721,3,114.8629061,14.80025238,1994,4,fully furnished,3 years,no,1,1
148,1,2021-07-02,216,MARSILING LANE,HDB-WOODLANDS,730216,WOODLANDS,5-ROOM,2100,1.447134151,103.7721721,3,120.3860949,17.44387507,1994,11,partially furnished,3 years,yes,1,1
149,1,2021-10-28,216,MARSILING LANE,HDB-WOODLANDS,730216,WOODLANDS,5-ROOM,2400,1.447134151,103.7721721,3,120.8062933,19.86651468,1994,5,fully furnished,1 year,yes,1,1
150,1,2021-11-05,216,MARSILING LANE,HDB-WOODLANDS,730216,WOODLANDS,5-ROOM,1700,1.447134151,103.7721721,3,118.32323,14.36742388,1994,6,not furnished,2 years,yes,1,1
151,1,2022-03-14,216,MARSILING LANE,HDB-WOODLANDS,730216,WOODLANDS,5-ROOM,1900,1.447134151,103.7721721,3,125.4587798,15.14441638,1994,14,not furnished,3 years,yes,1,1
152,1,2022-03-27,216,MARSILING LANE,HDB-WOODLANDS,730216,WOODLANDS,5-ROOM,2100,1.447134151,103.7721721,3,116.0484533,18.09588961,1994,2,partially furnished,1 year,yes,1,1
153,1,2022-05-14,216,MARSILING LANE,HDB-WOODLANDS,730216,WOODLANDS,5-ROOM,1900,1.447134151,103.7721721,3,117.0069497,16.2383517,1994,12,fully furnished,3 years,no,1,1
154,1,2022-11-28,216,MARSILING LANE,HDB-WOODLANDS,730216,WOODLANDS,5-ROOM,3600,1.447134151,103.7721721,3,121.6103028,29.60275501,1994,12,not furnished,short term,no,1,1
155,1,2022-12-19,216,MARSILING LANE,HDB-WOODLANDS,730216,WOODLANDS,5-ROOM,2500,1.447134151,103.7721721,3,118.4967112,21.09763195,1994,2,not furnished,short term,no,1,1
156,1,2023-06-21,216,MARSILING LANE,HDB-WOODLANDS,730216,WOODLANDS,5-ROOM,2800,1.447134151,103.7721721,3,119.284622,23.47326883,1994,11,fully furnished,short term,yes,1,1
157,1,2021-01-08,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,1950,1.397198794,103.9068258,3,120.3494623,16.2028144,2008,6,fully furnished,2 years,yes,1,1
158,1,2021-02-12,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,1900,1.397198794,103.9068258,3,126.5088043,15.01871756,2008,8,partially furnished,3 years,no,1,1
159,1,2021-03-10,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,2100,1.397198794,103.9068258,3,115.1765556,18.23287724,2008,11,partially furnished,1 year,no,1,1
160,1,2021-04-21,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,2150,1.397198794,103.9068258,3,119.0166564,18.06469838,2008,2,not furnished,1 year,no,1,1
161,1,2021-08-26,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,1900,1.397198794,103.9068258,3,119.9661539,15.83780039,2008,12,fully furnished,1 year,no,1,1
162,1,2021-08-06,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,2100,1.397198794,103.9068258,3,118.5724028,17.71069786,2008,14,not furnished,short term,yes,1,1
163,1,2021-10-03,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,2150,1.397198794,103.9068258,3,120.5186464,17.83956313,2008,15,partially furnished,1 year,no,1,1
164,1,2021-11-16,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,2200,1.397198794,103.9068258,3,122.5142677,17.95709219,2008,14,partially furnished,1 year,yes,1,1
165,1,2021-12-09,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,2800,1.397198794,103.9068258,3,121.5114663,23.04309285,2008,2,fully furnished,short term,no,1,1
166,1,2022-01-28,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,2800,1.397198794,103.9068258,3,115.8203562,24.1753703,2008,7,fully furnished,short term,yes,1,1
167,1,2022-01-28,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,2000,1.397198794,103.9068258,3,120.3142685,16.62313228,2008,14,not furnished,3 years,no,1,1
168,1,2022-07-09,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,3000,1.397198794,103.9068258,3,122.8843457,24.41319912,2008,15,fully furnished,3 years,yes,1,1
169,1,2022-10-26,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,2200,1.397198794,103.9068258,3,120.5331708,18.252237,2008,2,not furnished,short term,no,1,1
170,1,2022-11-25,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,2800,1.397198794,103.9068258,3,122.4723137,22.86230999,2008,8,not furnished,2 years,no,1,1
171,1,2022-11-17,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,2750,1.397198794,103.9068258,3,115.7762848,23.75270553,2008,13,partially furnished,1 year,no,1,1
172,1,2023-02-14,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,3300,1.397198794,103.9068258,3,120.1926679,27.45591772,2008,10,fully furnished,1 year,no,1,1
173,1,2023-04-11,107A,EDGEFIELD PLAINS,NIL,821107,PUNGGOL,5-ROOM,3500,1.397198794,103.9068258,3,123.579495,28.32185064,2008,6,partially furnished,flexible,no,1,1
174,1,2021-01-10,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,4-ROOM,1600,1.445610648,103.7967806,3,94.97428511,16.84666537,1975,12,fully furnished,short term,no,1,1
175,1,2021-01-26,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,1950,1.445610648,103.7967806,3,120.736155,16.15092017,1975,2,fully furnished,1 year,no,1,1
176,1,2021-05-26,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,2800,1.445610648,103.7967806,3,114.799237,24.39040601,1975,7,not furnished,flexible,yes,1,1
177,1,2021-05-14,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,2600,1.445610648,103.7967806,3,119.2235006,21.80778108,1975,4,not furnished,flexible,no,1,1
178,1,2021-06-22,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,1750,1.445610648,103.7967806,3,120.7083516,14.49775411,1975,3,partially furnished,2 years,yes,1,1
179,1,2021-08-27,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,1950,1.445610648,103.7967806,3,124.251114,15.69402428,1975,15,partially furnished,flexible,no,1,1
180,1,2021-11-25,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,1800,1.445610648,103.7967806,3,119.9916271,15.00104669,1975,15,partially furnished,flexible,yes,1,1
181,1,2022-05-01,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,3200,1.445610648,103.7967806,3,123.1972387,25.97460815,1975,7,fully furnished,3 years,no,1,1
182,1,2022-06-24,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,3000,1.445610648,103.7967806,3,119.8890371,25.02313866,1975,6,not furnished,1 year,no,1,1
183,1,2022-10-18,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,3400,1.445610648,103.7967806,3,119.2785135,28.50471473,1975,11,partially furnished,1 year,no,1,1
184,1,2022-12-06,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,4-ROOM,2000,1.445610648,103.7967806,3,102.1322235,19.58245822,1975,6,partially furnished,short term,yes,1,1
185,1,2023-02-17,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,3000,1.445610648,103.7967806,3,120.7471473,24.84530745,1975,7,partially furnished,short term,no,1,1
186,1,2023-03-12,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,2600,1.445610648,103.7967806,3,115.0140212,22.60593945,1975,15,fully furnished,2 years,yes,1,1
187,1,2023-03-19,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,3200,1.445610648,103.7967806,3,124.9329028,25.61374889,1975,6,partially furnished,short term,no,1,1
188,1,2023-08-20,764A,WOODLANDS CIRCLE,HDB-WOODLANDS,731764,WOODLANDS,5-ROOM,3200,1.445610648,103.7967806,3,114.3786039,27.97726053,1975,15,not furnished,short term,no,1,1
189,1,2021-01-12,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,5-ROOM,2200,1.38931985,103.8805012,3,116.4284543,18.89572452,1982,10,partially furnished,2 years,no,1,1
190,1,2021-11-09,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,5-ROOM,2700,1.38931985,103.8805012,3,121.1622749,22.28416397,1982,7,fully furnished,flexible,yes,1,1
191,1,2021-12-08,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,4-ROOM,2800,1.38931985,103.8805012,3,101.4377069,27.60314764,1982,13,fully furnished,3 years,yes,1,1
192,1,2021-12-15,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,5-ROOM,2200,1.38931985,103.8805012,3,119.4804034,18.41306136,1982,5,fully furnished,2 years,yes,1,1
193,1,2022-02-06,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,4-ROOM,2250,1.38931985,103.8805012,3,100.9680079,22.28428634,1982,11,partially furnished,2 years,no,1,1
194,1,2022-05-03,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,5-ROOM,3200,1.38931985,103.8805012,3,118.2567972,27.05975534,1982,12,fully furnished,2 years,yes,1,1
195,1,2022-05-23,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,4-ROOM,2800,1.38931985,103.8805012,3,101.8794392,27.483465,1982,11,not furnished,flexible,no,1,1
196,1,2022-09-06,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,4-ROOM,3200,1.38931985,103.8805012,3,97.9701765,32.66300128,1982,6,fully furnished,3 years,yes,1,1
197,1,2022-09-27,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,4-ROOM,3300,1.38931985,103.8805012,3,103.1347033,31.99698931,1982,12,fully furnished,2 years,no,1,1
198,1,2022-10-26,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,4-ROOM,3200,1.38931985,103.8805012,3,101.2835978,31.59445428,1982,10,not furnished,3 years,no,1,1
199,1,2022-12-03,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,5-ROOM,2600,1.38931985,103.8805012,3,121.0945591,21.47082429,1982,8,fully furnished,1 year,no,1,1
200,1,2023-08-15,415C,FERNVALE LINK,FERNVALE RIVERBOW,793415,SENGKANG,4-ROOM,2850,1.38931985,103.8805012,3,99.81282196,28.55344578,1982,10,fully furnished,flexible,no,1,1
201,1,2021-01-04,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,1900,1.281800622,103.8429082,2,62.82488702,30.24279215,2019,13,fully furnished,flexible,yes,1,1
202,1,2021-01-07,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2050,1.281800622,103.8429082,2,63.0698403,32.50364977,2019,11,partially furnished,1 year,no,1,1
203,1,2021-01-25,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2000,1.281800622,103.8429082,2,62.99169679,31.75021633,2019,10,not furnished,1 year,no,1,1
204,1,2021-02-23,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2450,1.281800622,103.8429082,2,62.67230731,39.09222598,2019,7,partially furnished,3 years,yes,1,1
205,1,2021-03-05,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2200,1.281800622,103.8429082,2,62.98779016,34.9274041,2019,13,fully furnished,1 year,yes,1,1
206,1,2021-03-27,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2200,1.281800622,103.8429082,2,62.45319707,35.22637916,2019,12,fully furnished,1 year,no,1,1
207,1,2021-04-18,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,1950,1.281800622,103.8429082,2,63.49799192,30.70963256,2019,11,not furnished,3 years,yes,1,1
208,1,2021-04-06,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2300,1.281800622,103.8429082,2,62.99961063,36.50816215,2019,11,not furnished,3 years,yes,1,1
209,1,2021-05-10,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2200,1.281800622,103.8429082,2,62.50405697,35.19771526,2019,3,partially furnished,flexible,yes,1,1
210,1,2021-07-25,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2200,1.281800622,103.8429082,2,62.55085683,35.17138072,2019,11,not furnished,3 years,no,1,1
211,1,2021-08-06,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2200,1.281800622,103.8429082,2,63.61721027,34.58183707,2019,12,fully furnished,short term,yes,1,1
212,1,2021-08-01,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2100,1.281800622,103.8429082,2,63.34381103,33.15241009,2019,12,not furnished,short term,no,1,1
213,1,2021-10-27,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2200,1.281800622,103.8429082,2,62.69286963,35.09171,2019,13,not furnished,3 years,no,1,1
214,1,2021-10-10,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,1950,1.281800622,103.8429082,2,61.91797317,31.49327893,2019,13,not furnished,3 years,yes,1,1
215,1,2021-11-02,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2100,1.281800622,103.8429082,2,63.39779656,33.12417961,2019,15,not furnished,flexible,no,1,1
216,1,2021-11-23,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2300,1.281800622,103.8429082,2,62.91078213,36.55971079,2019,7,fully furnished,flexible,yes,1,1
217,1,2021-11-13,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2000,1.281800622,103.8429082,2,62.25604079,32.12539658,2019,10,fully furnished,flexible,yes,1,1
218,1,2021-11-09,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,1750,1.281800622,103.8429082,2,62.53825377,27.98287279,2019,8,not furnished,flexible,no,1,1
219,1,2021-12-07,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2200,1.281800622,103.8429082,2,64.65839589,34.0249703,2019,10,fully furnished,2 years,yes,1,1
220,1,2021-12-04,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2300,1.281800622,103.8429082,2,62.73638175,36.66134284,2019,4,partially furnished,flexible,yes,1,1
221,1,2022-01-07,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2850,1.281800622,103.8429082,2,63.04893505,45.20298396,2019,10,partially furnished,short term,yes,1,1
222,1,2022-01-05,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2700,1.281800622,103.8429082,2,63.64590635,42.42220992,2019,3,fully furnished,flexible,no,1,1
223,1,2022-03-28,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2200,1.281800622,103.8429082,2,63.96844329,34.39195777,2019,8,partially furnished,2 years,no,1,1
224,1,2022-05-23,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,3000,1.281800622,103.8429082,2,62.41149344,48.06806943,2019,10,not furnished,2 years,yes,1,1
225,1,2022-07-04,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2400,1.281800622,103.8429082,2,63.08164157,38.04593445,2019,4,partially furnished,flexible,yes,1,1
226,1,2022-07-12,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,3100,1.281800622,103.8429082,2,62.80657167,49.3578923,2019,9,fully furnished,2 years,no,1,1
227,1,2022-09-10,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,3000,1.281800622,103.8429082,2,62.70716844,47.84142028,2019,11,fully furnished,flexible,no,1,1
228,1,2022-10-13,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2300,1.281800622,103.8429082,2,62.73818512,36.66028904,2019,5,partially furnished,2 years,no,1,1
229,1,2022-11-25,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,1800,1.281800622,103.8429082,2,62.49975568,28.80011258,2019,6,partially furnished,2 years,no,1,1
230,1,2022-11-03,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2700,1.281800622,103.8429082,2,62.69216127,43.06758525,2019,7,fully furnished,2 years,yes,1,1
231,1,2022-11-08,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2700,1.281800622,103.8429082,2,62.12086328,43.46365871,2019,14,fully furnished,1 year,yes,1,1
232,1,2022-12-26,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2250,1.281800622,103.8429082,2,61.79877605,36.40848806,2019,12,fully furnished,3 years,yes,1,1
233,1,2023-02-09,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2000,1.281800622,103.8429082,2,62.35997062,32.07185604,2019,5,fully furnished,flexible,no,1,1
234,1,2023-02-16,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2900,1.281800622,103.8429082,2,63.24361463,45.85443158,2019,5,fully furnished,1 year,yes,1,1
235,1,2023-02-17,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2500,1.281800622,103.8429082,2,62.28243563,40.13972759,2019,2,fully furnished,flexible,yes,1,1
236,1,2023-04-01,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,1950,1.281800622,103.8429082,2,63.4286113,30.74322392,2019,10,partially furnished,short term,no,1,1
237,1,2023-04-17,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2500,1.281800622,103.8429082,2,63.5540184,39.33661573,2019,3,fully furnished,1 year,no,1,1
238,1,2023-04-19,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2500,1.281800622,103.8429082,2,62.05149244,40.28911959,2019,14,not furnished,3 years,yes,1,1
239,1,2023-04-09,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2500,1.281800622,103.8429082,2,62.90210979,39.74429488,2019,7,fully furnished,2 years,no,1,1
240,1,2023-04-16,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,3300,1.281800622,103.8429082,2,62.95584543,52.41769017,2019,5,partially furnished,2 years,yes,1,1
241,1,2023-04-16,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,4050,1.281800622,103.8429082,2,61.65302872,65.69020345,2019,9,fully furnished,short term,yes,1,1
242,1,2023-08-09,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2850,1.281800622,103.8429082,2,63.62294088,44.79516288,2019,12,partially furnished,short term,yes,1,1
243,1,2023-08-11,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,2700,1.281800622,103.8429082,2,62.04658816,43.51568845,2019,7,not furnished,1 year,yes,1,1
244,1,2023-08-10,4,SAGO LANE,HDB-CENTRAL AREA,50004,CENTRAL,3-ROOM,3800,1.281800622,103.8429082,2,63.14904288,60.17510047,2019,9,fully furnished,flexible,yes,1,1
245,1,2021-01-15,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,4-ROOM,1300,1.394433763,103.895864,3,94.58376522,13.74443063,2005,13,partially furnished,short term,yes,1,1
246,1,2021-02-24,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,4-ROOM,2300,1.394433763,103.895864,3,99.94066227,23.01365578,2005,14,partially furnished,3 years,no,1,1
247,1,2021-07-25,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,5-ROOM,2200,1.394433763,103.895864,3,120.8867393,18.19885301,2005,4,not furnished,flexible,no,1,1
248,1,2021-09-19,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,5-ROOM,2500,1.394433763,103.895864,3,118.0012144,21.18622263,2005,13,not furnished,2 years,no,1,1
249,1,2021-10-25,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,5-ROOM,2000,1.394433763,103.895864,3,122.74962,16.29332946,2005,9,fully furnished,flexible,no,1,1
250,1,2021-10-21,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,5-ROOM,2500,1.394433763,103.895864,3,118.4207526,21.1111646,2005,10,not furnished,flexible,yes,1,1
251,1,2021-11-11,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,4-ROOM,2500,1.394433763,103.895864,3,107.4733216,23.26158681,2005,3,fully furnished,short term,yes,1,1
252,1,2022-01-02,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,5-ROOM,2200,1.394433763,103.895864,3,120.0220482,18.32996548,2005,14,not furnished,2 years,no,1,1
253,1,2022-03-10,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,5-ROOM,2700,1.394433763,103.895864,3,122.0659004,22.11919947,2005,11,fully furnished,short term,no,1,1
254,1,2022-04-01,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,5-ROOM,3000,1.394433763,103.895864,3,125.5375124,23.8972395,2005,6,fully furnished,3 years,yes,1,1
255,1,2022-05-26,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,4-ROOM,3300,1.394433763,103.895864,3,94.03038259,35.09503959,2005,15,partially furnished,3 years,yes,1,1
256,1,2022-05-15,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,5-ROOM,2860,1.394433763,103.895864,3,120.633114,23.70824979,2005,15,fully furnished,2 years,yes,1,1
257,1,2022-08-19,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,5-ROOM,3488,1.394433763,103.895864,3,116.0578547,30.05397618,2005,2,fully furnished,2 years,no,1,1
258,1,2022-08-18,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,4-ROOM,3300,1.394433763,103.895864,3,99.95135153,33.01606181,2005,6,partially furnished,short term,no,1,1
259,1,2022-10-08,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,5-ROOM,3000,1.394433763,103.895864,3,125.2984008,23.9428435,2005,14,fully furnished,flexible,yes,1,1
260,1,2023-02-11,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,4-ROOM,3400,1.394433763,103.895864,3,99.79249341,34.07069895,2005,10,fully furnished,3 years,no,1,1
261,1,2023-02-18,260D,SENGKANG EAST WAY,COMPASSVALE NORTH GATE,544260,SENGKANG,5-ROOM,3700,1.394433763,103.895864,3,125.9880796,29.36785776,2005,14,fully furnished,flexible,no,1,1
